mission,phase,model_type,data,model_name,timestamp,window_size,channels,event_wise_precision,event_wise_recall,event_wise_f0.5,subsystem_aware_precision,subsystem_aware_recall,subsystem_aware_f0.5,channel_aware_precision,channel_aware_recall,channel_aware_f0.5,alarming_precision,adtqc_after_ratio,adtqc_score,affiliation_based_precision,affiliation_based_recall,affiliation_based_f0.5
2,1,AutoEnconderLastEvent,train,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-55-06,2025-01-07 14:04:46,50,subset,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6764069264069265,0.9019195090623661,0.0782122905027933,1.0,0.9999927171107966,1.0,0.9515477746986969,0.9899187892646522
2,1,AutoEnconderLastEvent,val,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-55-06,2025-01-07 14:04:46,50,subset,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9090909090909091,0.4,1.0,0.9999956288416099,1.0,0.9674827449079558,0.9933228509340183
2,1,AutoEnconderLastEvent,test,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-55-06,2025-01-07 14:04:46,50,subset,0.051923681918845686,0.9828571428571429,0.06405855974009532,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.933490723562152,0.5481834673263244,0.7898763456012003,0.20259128386336867,0.3724340175953079,0.36852965814487526,0.6228159523945938,0.9310087997964595,0.6669737611352969
2,2,AutoEnconderLastEvent,train,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-57-27,2025-01-07 14:09:07,50,subset,1.0,0.891566265060241,0.9762532981530344,0.891566265060241,0.891566265060241,0.891566265060241,0.8851118760757316,0.36859733305516434,0.6620053868760971,0.14741035856573706,1.0,0.9886083012326128,0.9447791164658635,0.8295546449666119,0.9192427023899261
2,2,AutoEnconderLastEvent,val,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-57-27,2025-01-07 14:09:07,50,subset,0.3657634753934271,1.0,0.4188997840297175,1.0,1.0,1.0,0.816374269005848,0.5442317916002126,0.6916246006477275,0.3220338983050847,0.5294117647058824,0.529411732120442,0.6890815163679599,0.9806270701673444,0.7326453763694459
2,2,AutoEnconderLastEvent,test,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_13-57-27,2025-01-07 14:09:07,50,subset,0.897726457437383,0.96,0.9095263380887985,0.96,0.96,0.96,0.9507619047619047,0.25503566274994843,0.5892836037308045,0.14704595185995623,0.9492537313432836,0.9489463822939854,0.9537412033271297,0.938561886052507,0.9506661874127956
2,3,AutoEnconderLastEvent,train,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-06-25,2025-01-07 14:22:04,50,subset,0.9750777556860281,0.75,0.9198666814988002,0.75,0.75,0.75,0.7482142857142857,0.2571583178726036,0.5051147349974534,0.11254019292604502,0.9809523809523809,0.9565937073784769,0.853249619850135,0.7000994139468716,0.8174838917684267
2,3,AutoEnconderLastEvent,val,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-06-25,2025-01-07 14:22:04,50,subset,0.989598656653864,0.8518518518518519,0.9585970953631965,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.18069584736251404,0.47439452092388784,0.06534090909090909,0.9130434782608695,0.911524118216903,0.9007204585991194,0.8357208575919398,0.8869240553626713
2,3,AutoEnconderLastEvent,test,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-06-25,2025-01-07 14:22:04,50,subset,0.9999832864588747,0.9257142857142857,0.984191179419982,0.9257142857142857,0.9257142857142857,0.9257142857142857,0.9253571428571429,0.2095744176458462,0.526923028628076,0.1410535481062255,1.0,0.9926459423400156,0.9636704659910827,0.9061292436429569,0.9515849142841736
2,3,VariationalAutoencoderFullWindow,train,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-25-47,2025-01-07 14:55:19,50,target,0.03768713976362049,0.958904109589041,0.046650556132673264,0.9383561643835616,0.910958904109589,0.9265650635513649,0.8076109773027581,0.3011929459998463,0.5852308292883495,0.10802469135802469,1.0,0.9881813445483758,0.7638760134949061,0.5531517418068808,0.709796343748366
2,3,VariationalAutoencoderFullWindow,val,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-25-47,2025-01-07 14:55:19,50,target,0.03408160030618821,0.9642857142857143,0.04222886735862791,0.9642857142857143,0.9404761904761905,0.9540816326530612,0.9017857142857143,0.3369739964443635,0.6602171394725953,0.08571428571428572,1.0,0.9829361636952196,0.8297094272158828,0.454095293199869,0.7119316806841475
2,3,VariationalAutoencoderFullWindow,test,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-25-47,2025-01-07 14:55:19,50,target,0.03877612053159231,0.9834254143646409,0.0479970241904383,0.9613259668508287,0.9325506445672193,0.9480646540384109,0.932435422749246,0.305623153438542,0.6464629408623624,0.11066210755362138,1.0,0.9936650870832867,0.7895289963608567,0.4914934201400545,0.7041334235877733
2,2,VariationalAutoencoderFullWindow,train,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-41-31,2025-01-07 15:17:43,50,target,0.02108547729131784,0.9529411764705882,0.026211850941424922,0.9411764705882353,0.9156862745098039,0.931423478482302,0.6417349807055689,0.3688391450025309,0.5267057431186379,0.09194097616345062,0.9866666666666667,0.9907584097976297,0.6649528392761754,0.45489594654495447,0.6087339347931229
2,2,VariationalAutoencoderFullWindow,val,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-41-31,2025-01-07 15:17:43,50,target,0.008269757974602316,0.9090909090909091,0.010313742126672883,0.75,0.8181818181818182,0.7455070182342909,0.5590311272624423,0.3920425268511393,0.48697191008430285,0.125,0.6842105263157895,0.6842013856869922,0.6156609131288243,0.6207915291910608,0.6166802406806106
2,2,VariationalAutoencoderFullWindow,test,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-41-31,2025-01-07 15:17:43,50,target,0.007916695824207585,0.9917127071823204,0.00987615979961726,0.9558011049723757,0.9389963167587477,0.945613146062041,0.8763936907880941,0.3662650299581139,0.6601035346358366,0.1184427581656219,0.7335243553008596,0.7341750353200225,0.6363930048699008,0.4997459492158598,0.6033953590315131
2,1,VariationalAutoencoderFullWindow,train,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-49-46,2025-01-07 16:05:07,50,target,0.0167809468417223,1.0,0.020888551135601095,0.9642857142857143,1.0,0.9682539682539683,0.6976081458224315,0.48830653473510616,0.6261568458118258,0.10144927536231885,1.0,0.9999595018839947,0.6627693741381462,0.4117988922703992,0.5907615500874533
2,1,VariationalAutoencoderFullWindow,val,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-49-46,2025-01-07 16:05:07,50,target,0.013634779080295506,1.0,0.016985575208987812,0.41666666666666663,1.0,0.4700854700854701,0.41666666666666663,0.40530303030303033,0.40946285602256927,1.0,1.0,0.9999787052423214,0.4922783202060893,0.8257984873892413,0.5355363750636541
2,1,VariationalAutoencoderFullWindow,test,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_14-49-46,2025-01-07 16:05:07,50,target,1.2238574632489557e-05,1.0,1.5298171483658584e-05,0.3420810313075507,0.9864180478821364,0.3884964230155847,0.5179695033682378,0.5764270081727856,0.5189956362156003,1.0,0.5056497175141242,0.5263821414217464,0.5137131434325645,0.9985917077207717,0.568966930601985
2,3,VariationalAutoencoderFullWindow,train,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-07-13,2025-01-07 16:24:56,50,subset,0.025496419790960373,0.9785714285714285,0.03166427366946805,0.9785714285714285,0.9785714285714285,0.9785714285714285,0.7725000000000001,0.43384740259740256,0.613784108145991,0.08509316770186336,1.0,0.9916705200791585,0.7359580941788049,0.5460855437233203,0.6881074529793338
2,3,VariationalAutoencoderFullWindow,val,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-07-13,2025-01-07 16:24:56,50,subset,0.017746485362928388,0.9259259259259259,0.02207732208787351,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8851851851851852,0.304954304954305,0.5983660020169401,0.06234413965087282,0.96,0.9811903169911887,0.7649516183886171,0.468348411105159,0.6789556319538654
2,3,VariationalAutoencoderFullWindow,test,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-07-13,2025-01-07 16:24:56,50,subset,0.02442864690787086,0.9971428571428571,0.030349925636294725,0.9971428571428571,0.9971428571428571,0.9971428571428571,0.8886666666666666,0.300250566893424,0.6038819342173746,0.09107515657620041,0.9971098265895953,0.9915089048845473,0.7527399942814368,0.4652074594259784,0.6699271166632359
2,2,VariationalAutoencoderFullWindow,train,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-18-06,2025-01-07 16:30:01,50,subset,0.03944451340078478,0.9036144578313253,0.048773378744667195,0.9036144578313253,0.9036144578313253,0.9036144578313253,0.6582329317269077,0.36052565239312223,0.5243299387148371,0.13611615245009073,1.0,0.9523861685333468,0.664032573278277,0.4975159942764756,0.622371529548705
2,2,VariationalAutoencoderFullWindow,val,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-18-06,2025-01-07 16:30:01,50,subset,0.017596523083648192,0.9473684210526315,0.021893988529331894,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.7587719298245613,0.3291334396597554,0.5619452315729992,0.08411214953271028,0.9411764705882353,0.9407599516205715,0.6618969191058615,0.5346242173287504,0.6318149322292755
2,2,VariationalAutoencoderFullWindow,test,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-18-06,2025-01-07 16:30:01,50,subset,0.03363183955494689,0.9714285714285714,0.04167905667062348,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9082857142857143,0.25933632240775095,0.5727015895079894,0.13562026326286397,0.9970059880239521,0.9934507819026694,0.712217789367541,0.4765516865544932,0.6481160409714047
2,1,VariationalAutoencoderFullWindow,train,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-24-43,2025-01-07 16:36:26,50,subset,0.041415179001533735,1.0,0.05123846124090339,1.0,1.0,1.0,0.8511904761904762,0.7164502164502163,0.7842893669961338,0.175,1.0,0.9999908316212242,0.6662204764341418,0.4361028556442058,0.6026234291116278
2,1,VariationalAutoencoderFullWindow,val,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-24-43,2025-01-07 16:36:26,50,subset,0.032153521287124474,1.0,0.039871400130693166,1.0,1.0,1.0,0.6458333333333334,0.6666666666666666,0.6443381180223285,0.4444444444444444,1.0,0.9999956288416099,0.530697546618041,0.2572288001571848,0.43764291297280616
2,1,VariationalAutoencoderFullWindow,test,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-24-43,2025-01-07 16:36:26,50,subset,0.009197454723352405,0.9828571428571429,0.011469984732070037,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.898607709750567,0.4556137909709338,0.7234649539602475,0.128214685054044,0.695906432748538,0.7041347296555511,0.6399589618317956,0.5802309510454958,0.6270494754401615
2,3,VariationalAutoencoderLastEvent,train,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-31-04,2025-01-07 16:58:47,50,target,0.034992741218885924,0.9452054794520548,0.04333980250179626,0.9383561643835616,0.910958904109589,0.9265650635513649,0.719043056616586,0.3118205913072891,0.5399001956667385,0.10154525386313466,1.0,0.9950265227006356,0.7618838886744648,0.5476692316590707,0.7066075688602773
2,3,VariationalAutoencoderLastEvent,val,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-31-04,2025-01-07 16:58:47,50,target,0.028322744648701787,0.9285714285714286,0.03513551009687608,0.9285714285714286,0.9047619047619048,0.9183673469387755,0.8801587301587303,0.40531623212406054,0.6883099000874829,0.07471264367816093,1.0,0.9980323871317534,0.8219063353718846,0.4550344932892648,0.7077771777707582
2,3,VariationalAutoencoderLastEvent,test,Phase3_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-31-04,2025-01-07 16:58:47,50,target,0.03524431859794177,0.9917127071823204,0.043667425839317806,0.9668508287292817,0.9380755064456723,0.953589515916864,0.8841975881970195,0.3174366756266554,0.6273963367040696,0.10072951739618406,0.9971751412429378,0.9905495113696977,0.7856756550857759,0.49488177857093635,0.7030525389958766
2,3,VariationalAutoencoderLastEvent,train,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-45-10,2025-01-07 17:15:04,50,target,0.024852997010111188,0.9452054794520548,0.03086336783955707,0.9212328767123288,0.9063926940639269,0.9119176105477477,0.7287391154276205,0.2977253698478324,0.5385732235555734,0.12909260991580918,0.8015267175572519,0.7968227040947283,0.6552163216666453,0.5965031929075127,0.6425668963589987
2,3,VariationalAutoencoderLastEvent,val,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-45-10,2025-01-07 17:15:04,50,target,0.009397392700819008,1.0,0.011719208375212608,0.9464285714285714,0.9404761904761905,0.9382086167800454,0.8725198412698413,0.3693513198433588,0.6700664846149493,0.12017167381974249,0.46153846153846156,0.4525692156838282,0.627964320400868,0.76540165775349,0.6513561307996486
2,3,VariationalAutoencoderLastEvent,test,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-45-10,2025-01-07 17:15:04,50,target,0.020896124795281797,0.9972375690607734,0.025984038551004264,0.9613259668508287,0.9436003683241253,0.9509068088142674,0.8915101642210027,0.3067530984552518,0.6236946179488806,0.12657784011220197,0.7365439093484419,0.7350152206472087,0.6739391086448252,0.5803606819070638,0.6528846438215691
2,1,VariationalAutoencoderLastEvent,train,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-59-46,2025-01-07 17:32:40,50,target,0.03850494127001592,1.0,0.0476722720783734,0.9642857142857143,1.0,0.9682539682539683,0.8501984126984128,0.5588924963924964,0.7649524584744378,0.0945945945945946,1.0,0.9999474929937092,0.7817888795527598,0.5023927168648422,0.7035371195591101
2,1,VariationalAutoencoderLastEvent,val,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-59-46,2025-01-07 17:32:40,50,target,0.021880031122260713,1.0,0.027201247865361284,0.41666666666666663,1.0,0.4700854700854701,0.6,0.4103535353535353,0.5360299201904253,1.0,1.0,0.9999720899894576,0.49225196282041705,0.8239851406814681,0.5353586177313123
2,1,VariationalAutoencoderLastEvent,test,Phase1_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_16-59-46,2025-01-07 17:32:40,50,target,2.4163339659120897e-05,1.0,3.020399211657098e-05,0.34760589318600366,0.994705340699816,0.3946282141652504,0.5335337160456297,0.5714753511123799,0.5307353867446639,1.0,0.5083333333333333,0.5085030065222499,0.5137121271451883,0.9985992677274348,0.5689664241177035
2,2,VariationalAutoencoderLastEvent,train,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-26-11,2025-01-07 17:44:10,50,target,0.07252396214717695,0.9647058823529412,0.08898258554496274,0.9529411764705882,0.9274509803921568,0.9431881843646549,0.8024463118580766,0.2643932632620841,0.5456840270847853,0.08055009823182711,0.9875,0.976248395936088,0.7698749081481078,0.6538906723451413,0.743499188521605
2,2,VariationalAutoencoderLastEvent,val,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-26-11,2025-01-07 17:44:10,50,target,0.013091328910869858,0.9090909090909091,0.01630545960154846,0.7727272727272727,0.8181818181818182,0.7657090384363111,0.6325648036174353,0.3249088232341821,0.5080399497466376,0.07905138339920949,0.631578947368421,0.6315702381404672,0.6477265579827715,0.7161249798009675,0.6603406290352857
2,2,VariationalAutoencoderLastEvent,test,Phase2_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-26-11,2025-01-07 17:44:10,50,target,0.014148573488877188,0.994475138121547,0.01762303535172213,0.962707182320442,0.9445211786372008,0.9526726917956199,0.9325458251222195,0.3194016115622902,0.655253837825352,0.10410641989589357,0.7352112676056338,0.7276432568893739,0.7265011622893618,0.7025588847474449,0.7215830431498267
2,3,VariationalAutoencoderLastEvent,train,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-02-04,2025-01-07 17:56:15,50,subset,0.10304819126273744,0.9571428571428572,0.12543410826297122,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.8859523809523809,0.4123069985569985,0.675019232799485,0.08048048048048048,1.0,0.9919893524088708,0.84598868777871,0.736448272316652,0.8215490027481824
2,3,VariationalAutoencoderLastEvent,val,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-02-04,2025-01-07 17:56:15,50,subset,0.08629255100789844,0.9629629629629629,0.10550213768171698,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9074074074074074,0.2286355619688953,0.546132195544803,0.06951871657754011,1.0,0.9819206051535747,0.8989799494640642,0.7257059630459687,0.8580073354943334
2,3,VariationalAutoencoderLastEvent,test,Phase3_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-02-04,2025-01-07 17:56:15,50,subset,0.10120784809189358,0.9914285714285714,0.12336153600904905,0.9914285714285714,0.9914285714285714,0.9914285714285714,0.9570000000000002,0.2777450010307153,0.613991358689891,0.0891343436938094,1.0,0.9922132947186009,0.8874602491087176,0.7703649704582021,0.8612774583917904
2,2,VariationalAutoencoderLastEvent,train,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-17-54,2025-01-07 18:00:44,50,subset,0.10247478870084503,0.9036144578313253,0.1245619844362989,0.9036144578313253,0.9036144578313253,0.9036144578313253,0.78714859437751,0.42341791408056473,0.6376138301339037,0.06234413965087282,1.0,0.9761255998348987,0.7548075684145817,0.6740268683096055,0.7371386652149661
2,2,VariationalAutoencoderLastEvent,val,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-17-54,2025-01-07 18:00:44,50,subset,0.047174245391827595,0.8947368421052632,0.058200661541244,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.7468671679197995,0.3868155236576289,0.581426289470363,0.10303030303030303,0.9333333333333333,0.9333325646197113,0.7465654312380728,0.6550741719400329,0.7262782293752655
2,2,VariationalAutoencoderLastEvent,test,Phase2_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-17-54,2025-01-07 18:00:44,50,subset,0.0898049180271619,0.9828571428571429,0.1097491669883646,0.9828571428571429,0.9828571428571429,0.9828571428571429,0.9320952380952381,0.260002886002886,0.5851562627918333,0.0885001286339079,1.0,0.9901440848247602,0.8359105473116246,0.7447055163268601,0.8159250712350445
2,1,VariationalAutoencoderLastEvent,train,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-24-26,2025-01-07 18:06:29,50,subset,0.03478444769249603,1.0,0.043105707558168754,1.0,1.0,1.0,0.7273809523809522,0.764069264069264,0.7010193625100457,0.0880503144654088,1.0,0.9999927171107966,0.695631824591919,0.4814076188064913,0.6387809038913751
2,1,VariationalAutoencoderLastEvent,val,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-24-26,2025-01-07 18:06:29,50,subset,0.03241667406522938,1.0,0.04019509476007216,1.0,1.0,1.0,0.9375,1.0,0.9473684210526316,0.36363636363636365,1.0,0.9999935464811065,0.5940825542595265,0.39891314049310755,0.5411324312130427
2,1,VariationalAutoencoderLastEvent,test,Phase1_Channels18-28_window50_percentile99_epochs25_lr0.0001__2025-01-07_17-24-26,2025-01-07 18:06:29,50,subset,0.012436854664013368,0.9971428571428571,0.01549774446294866,0.9971428571428571,0.9971428571428571,0.9971428571428571,0.8704501133786847,0.5284914450628736,0.7442629573890855,0.12323446327683615,0.6918604651162791,0.6894880162986361,0.6297067998066271,0.5716214937754552,0.6171641748843684
2,4,AutoEnconderFullWindow,train,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_20-36-49,2025-01-07 22:10:58,50,target,0.1804500858504347,0.94921875,0.21532889722505258,0.9375,0.9055989583333334,0.9224809478715728,0.9291259413329725,0.39772300184863996,0.7150812743461745,0.09759036144578313,1.0,0.994100319230776,0.9399734490090303,0.8859893100422431,0.9286566689751945
2,4,AutoEnconderFullWindow,val,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_20-36-49,2025-01-07 22:10:58,50,target,0.017215987660062458,1.0,0.02142775956401884,1.0,0.9814814814814815,0.9938271604938272,0.9917695473251029,0.4232185401776045,0.7746975893272895,0.09818181818181818,1.0,0.9985595523003132,0.9537370526142338,0.9380121477990123,0.9505500344399497
2,4,AutoEnconderFullWindow,test,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_20-36-49,2025-01-07 22:10:58,50,target,0.47069469413654696,0.9861878453038674,0.5256472146695584,0.9779005524861878,0.9449815837937384,0.9636446848118119,0.9750392639895401,0.41588082289492306,0.7475340777871449,0.10631328171530673,1.0,0.9916581176991082,0.9674238970646999,0.9432217151691625,0.962484607148187
2,4,AutoEnconderFullWindow,train,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_22-14-40,2025-01-07 23:53:39,50,target,0.5811355389637644,0.82421875,0.617562539725947,0.8203125,0.791015625,0.8074466765873016,0.8220811631944445,0.22366226216777713,0.5116360376004077,0.1651017214397496,0.9952380952380953,0.9904165714236348,0.9061483284352502,0.7827908795873046,0.8784615530966964
2,4,AutoEnconderFullWindow,val,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_22-14-40,2025-01-07 23:53:39,50,target,0.9285395205158123,0.9629629629629629,0.935225903335667,0.9629629629629629,0.9444444444444444,0.9567901234567903,0.9629629629629629,0.21803389646956897,0.5594695928449065,0.174496644295302,1.0,0.9984134875873077,0.9771033746083172,0.9379708982068065,0.9690178216110266
2,4,AutoEnconderFullWindow,test,Phase4_target_window50_percentile99_epochs25_lr0.0001__2025-01-07_22-14-40,2025-01-07 23:53:39,50,target,0.7864957354359731,0.9475138121546961,0.8141672354604689,0.9378453038674033,0.9072283609576426,0.9250144997727872,0.937281117823245,0.23299775929981476,0.5605673157997729,0.19313063063063063,1.0,0.9961962906133583,0.9496295241849672,0.9150170720889097,0.9424991204683862
